,Fecha,Nombre,Ubicacion,Seguidores,Retweets,Favorito,Hashtags,Tweet
0,2021-02-03 02:21:08+00:00,Benjamin Torres Vargas,,118,0,0,[],@PCaterianoB @KeikoFujimori @BankadaFP Te pregunto y el satélite que compraste  ??? Tremendo delincuente corrupto cómplice del otro delincuente Humala  !!!
1,2021-02-03 02:20:09+00:00,Leo Trebejo  Pardo,"Lima, Peru",47,0,0,[],Pésimo es decir que nunca recibiste plata por debajo de la mesa y que después te encuentren toda la plata hasta en el water como @KeikoFujimori !!! https://t.co/wpDaIvHnZM
2,2021-02-03 02:16:37+00:00,Betoquike,,486,0,0,[],"@LaSalitadelSin @Cristinfs3 @KeikoFujimori @BankadaFP @PedroChavarryV Mano blanda con sus corruptos funcionales, esa es: Keiko y su banda"
3,2021-02-03 02:15:09+00:00,pamela jaramillo vil,,13,0,0,[],@KeikoFujimori Dijiste que para el 2021 ningun fujimori postulará a ningún cargo público.....que paso tuviste amnesia
4,2021-02-03 02:11:21+00:00,cecilia,"Santiago de Surco, Peru",105,0,0,[],@chrisbustc @KeikoFujimori @danielfolivares @AlbertoBelaunde @rmapalacios @GeneralDelAire1 @gerardolipe @aspauzarazuri @hurgamemoriaPE @UrsulaMoscoso @suselparedes @partidomorado Un hombre que se droga hace 20 años y lo manifiesta públicamente y es un congresista pagado por mis impuestos deberían votarlo desaforarlo para eso le pagamos para eso me descuentan de mi sueldo para pagar a estos tipejos adictos y locas
5,2021-02-03 02:11:18+00:00,esesce 21,Arequipa Peru,1,0,0,[],@canalN_ Ptm juro q votaría x ti @KeikoFujimori si me comprobarás de que vives si no trabajas!! Osea es imposible q vote x ti pq vives de dinero mal habido de tu padre ...
6,2021-02-03 02:11:15+00:00,Eduardo Vega Kleiman,,15,0,0,[],"@RichardArcePeru @KeikoFujimori En vez de estar fijando en F
 P. Salvó al país
 Mal agradecido. Mírate al espejo. Mira como muere la gente ahora por la ineptitud. Del gobietno"
7,2021-02-03 02:09:06+00:00,Beto Lecca,Peru,86,0,0,"['AproFujiMontesinista', 'ManoDura', 'señoraK']","La organización criminal #AproFujiMontesinista fueron los que blindaron siempre a @PedroChavarryV con la #ManoDura  de @KeikoFujimori la #señoraK, la pelona no ha cambiado sigue siendo la misma.
@congresoperu @FiscaliaPeru @IDL_R @PCaterianoB https://t.co/ZqTfuajp4c"
8,2021-02-03 02:08:46+00:00,Kelvin Vilchez,,3,0,0,[],@chrisbustc @KeikoFujimori @danielfolivares @AlbertoBelaunde @rmapalacios @GeneralDelAire1 @gerardolipe @aspauzarazuri @hurgamemoriaPE @UrsulaMoscoso @suselparedes @partidomorado https://t.co/f9EJxveBSm
9,2021-02-03 02:06:33+00:00,Victor Manuel Torres Arenas,,20,0,0,[],@KeikoFujimori Okokok
10,2021-02-03 02:03:46+00:00,Mercedes,,4283,0,1,[],@Cluzcar @KeikoFujimori Puro cuento barato.
11,2021-02-03 02:01:55+00:00,Armanyu,peru,52,0,0,[],@chrisbustc @KeikoFujimori @danielfolivares @AlbertoBelaunde @rmapalacios @GeneralDelAire1 @gerardolipe @aspauzarazuri @hurgamemoriaPE @UrsulaMoscoso @suselparedes @partidomorado 👇🏻 https://t.co/lWUggWV3Xb
12,2021-02-03 01:49:23+00:00,José guerra,,126,0,0,[],@chrisbustc @KeikoFujimori @danielfolivares @AlbertoBelaunde @rmapalacios @GeneralDelAire1 @gerardolipe @aspauzarazuri @hurgamemoriaPE @UrsulaMoscoso @suselparedes @partidomorado 🤔🤔🤔🤔???
13,2021-02-03 01:49:18+00:00,SilviaVH🌷,"Lima, Peru",84,0,1,[],@chrisbustc @KeikoFujimori @danielfolivares @AlbertoBelaunde @rmapalacios @GeneralDelAire1 @gerardolipe @aspauzarazuri @hurgamemoriaPE @UrsulaMoscoso @suselparedes @partidomorado Excelente tuit.
14,2021-02-03 01:46:10+00:00,cris,,1,0,1,[],@Roxio46597430 @pattper99 @combatiente1960 @MartinVizcarraC @KeikoFujimori @ONPE @FiscaliaPeru Estás bien de la cabeza? Keiko no tiene NADA que ver acá. Vizcarra ha dado MILLONES de soles a medios de comunicación para que lo favorezcan. Tiene incontables casos de corrupción. Vizcarra nos MINTIÓ diciendo que los acuerdos de las vacunas ya estaban en camino.
15,2021-02-03 01:44:16+00:00,Bella,,745,0,0,[],@KeikoFujimori https://t.co/xVEi99igk3
16,2021-02-03 01:36:06+00:00,Libertad Bellano,Peru,659,1,2,['CongresoVerguenzaNacional'],@chrisbustc @KeikoFujimori @danielfolivares @AlbertoBelaunde @rmapalacios @GeneralDelAire1 @gerardolipe @aspauzarazuri @hurgamemoriaPE @UrsulaMoscoso @suselparedes @partidomorado #CongresoVerguenzaNacional
17,2021-02-03 01:36:05+00:00,Adolfo Galvez V.,Peru,64,0,0,[],@fernandomunioz7 @jorgecasmen @KeikoFujimori @albertofujimori Casi el 50 % en 2016 lo hizo. No exageres.
18,2021-02-03 01:35:15+00:00,Adolfo Galvez V.,Peru,64,0,0,[],"@fernandomunioz7 @jorgecasmen @KeikoFujimori @albertofujimori Estimado tu posición de que TODOS los que apoyan a los fujimoristas, son delincuentes, es exagerada. No generalices."
19,2021-02-03 01:33:41+00:00,Richard,,26,0,1,[],@chrisbustc @KeikoFujimori @danielfolivares @AlbertoBelaunde @rmapalacios @GeneralDelAire1 @gerardolipe @aspauzarazuri @hurgamemoriaPE @UrsulaMoscoso @suselparedes @partidomorado Estos descerebrados ya cansan con su: isti cingrisi ni mi riprisinti. Las ratasas son sus ídolos rojos vizcarrata y sagastirata.
20,2021-02-03 01:32:35+00:00,Piero Morote,"Lima, Peru",53,0,0,[],"Q se puede esperar de un partido lleno de gente con procesos penales! Incluyendo su lidereza... ya perdieron toda vergüenza!
Sepultemos electoralmente a Fuerza Popular y a @KeikoFujimori de una buena vez! https://t.co/AWtVKQYLbU"
21,2021-02-03 01:32:07+00:00,Emma Sánchez,"Lima, Perú",180,1,1,[],@chrisbustc @KeikoFujimori @danielfolivares @AlbertoBelaunde @rmapalacios @GeneralDelAire1 @gerardolipe @aspauzarazuri @hurgamemoriaPE @UrsulaMoscoso @suselparedes @partidomorado https://t.co/uVaYli2DdF
22,2021-02-03 01:32:07+00:00,En mi humilde opinión ☝️,Lima,62,0,0,[],"@Cluzcar @KeikoFujimori Keiko (como suele hacer en estos casos) ... dirá que sus congresistas son libres de opinar, votar y hacer ... q no son orquestados por ella."
23,2021-02-03 01:31:28+00:00,victor prada cotrina,,201,0,0,[],@pattyromero11 @KeikoFujimori Luz para mis ojos!!😍😍
24,2021-02-03 01:30:39+00:00,Fabio Ramos,"Magdalena del Mar, Peru",52,0,0,[],"@JuanMorenoMotta @AniPicanto @MavilaHuertasC @KeikoFujimori @SuneduPeru Vi el video y mientes nuevamente. Él dijo q quiere hacer casas de refugio para mujeres y niñas violadas, con atención sicológica, médica, legal; es decir, atención integral.
¿De donde sacas falta de empatía?
Entiendo q defiendes a Vizcarra, pero me asombra q mientas como él."
25,2021-02-03 01:29:39+00:00,barbara flecha,,367,0,1,[],"@oscaryo14 @Duberly28757088 @KeikoFujimori Lo que duele son las mentiras,gracias a Fujimori tenemos el país que tenemos, no se que ideologia tendrás, pero que te envenenaron lo hicieron,salga o no presidente al fujimorismo nunca lo podrán desaparecer aunque quieran."
26,2021-02-03 01:27:35+00:00,Alberto Zevallos #TeAmoPerú,,11412,0,0,[],"@ppenagosr @marita_molina4 @KeikoFujimori Ahhh o sea que hablas del dinero PARA CAMPAÑA entregado por el dueño del BCP no?... dilo claramente porque LLEGÓ A CAMPAÑA, NO SE REPARTIÓ o sea tu SARCASMO no vá ergo creo que mas bien tratas de DESACREDITAR lo que está CLARA y REITERADAMENTE explicado..."
27,2021-02-03 01:24:02+00:00,Libertad Bellano,Peru,659,0,0,"['CongresoVerguenzaNacional', 'CongresoVerguenzaNacional']","@chrisbustc @KeikoFujimori @danielfolivares @AlbertoBelaunde @rmapalacios @GeneralDelAire1 @gerardolipe @aspauzarazuri @hurgamemoriaPE @UrsulaMoscoso @suselparedes @partidomorado #CongresoVerguenzaNacional 
#CongresoVerguenzaNacional"
28,2021-02-03 01:23:50+00:00,Henry Alcalá V.,Lima - Perú,119,0,0,[],@KeikoFujimori ¿Qué publicidad tan extraña hace Vivanda?
29,2021-02-03 01:23:40+00:00,Antonio,,0,0,0,[],@jorgenz71 @KeikoFujimori https://t.co/jkUw3kHcSD
30,2021-02-03 01:23:19+00:00,Juan VILLEGUEZ Jr.,"San Jose, Costa Rica",461,0,0,[],@KeikoFujimori @PFuerzaPopular https://t.co/cvJncpWm2M
31,2021-02-03 01:22:27+00:00,Corrupción nunca mas,,103,0,0,[],@KeikoFujimori @PFuerzaPopular @JovenesFP_ https://t.co/bbr7qIhJt5
32,2021-02-03 01:21:57+00:00,Christian Bustamante ®,"Lima, Peru",5246,60,127,"['Olivares', 'DeBelaunde', 'Sodalicio', 'CongresoVerguenzaNacional', 'FuerzaPopular', 'Elecciones2021']","Bien rapiditos para investigar a #Olivares y #DeBelaunde. Ah, pero el caso del #Sodalicio sí va a archivo. Por eso nadie te cree, @KeikoFujimori. 

#CongresoVerguenzaNacional #FuerzaPopular #Elecciones2021 https://t.co/xEJsjlH7Ki"
33,2021-02-03 01:18:29+00:00,orfa,,0,0,0,[],@KeikoFujimori LA LIBERTAD ES LO MAS PRECIADO AL IGUAL QUE LA FAMILIA. TU FORTALEZA SERA TU ARMADURA.
34,2021-02-03 01:15:12+00:00,Fabricio Sánchez,O perutffepp sps,2017,1,2,['K15'],"@amerinoreyna @LuzSalgado_R @mili_Brujita @fpbarranco1 @ColumbusOpina @milytakayama @msalazarcongres @TubinoCarlos @lcbcasbo @guerra_mau @KarlaSchaefer @KeikoFujimori,REPRESENTA PAZ y DESARROLLO del país,sobre todo es garantía para el SISTEMA ECONÓMICO y ESTABILIDAD LABORAL,mientras q los COMUNISTAS DESTRUYEN,el FUJIMORISMO siempre RECONSTRUYÓ y seguirá haciendolo al servicio del país y su pueblo. Es la razón para votar xKF
#K15"
35,2021-02-03 01:14:43+00:00,Sé el cambio que quieres ver en el mundo,Peru,241,0,2,[],"@RPPNoticias @danielurrestii1 pide que @KeikoFujimori te asesore,tiene una escuela que apoya a narcos,asesinos,lavadores de dinero y otros anticuchos, tiene un buffet de abogados. No te queda otra"
36,2021-02-03 01:13:15+00:00,Locoton,,21,0,0,[],@FLor45838944 @danielfolivares @AlbertoBelaunde @yonhy_lescano @KeikoFujimori https://t.co/HJ0xaGwKPR
37,2021-02-03 01:07:46+00:00,Gabriel Ruiz,"Bayonne, NJ",46,1,1,[],"@LuisMederosDom5 Vezta rcsm Jajajaja 
@KeikoFujimori"
38,2021-02-03 01:06:49+00:00,Deme Paul,,11,0,0,[],"Hasta donde van a llegar sus representantes Sra @KeikoFujimori
Jodiendo al pais.
Aguante! @AlbertoBelaunde https://t.co/URnmC2nKqO"
39,2021-02-03 01:05:53+00:00,Fabricio Sánchez,O perutffepp sps,2017,0,0,['DespiertaPerú'],"Contra los comunistas enemigos del desarrollo y paz del país. Ellos son la plaga social de la humanidad.
#DespiertaPerú, @KeikoFujimori Es el antídoto de la infeciencia y mano dura contra los que han saqueado época de paniagaua a la fecha. https://t.co/iG09oqzh3G"
40,2021-02-03 01:05:25+00:00,Marilyn Montejo,lima,142,0,0,[],Que colera y lástima me da ese 5.7% que tiene intencion de voto por la fujirrata @KeikoFujimori solo piensan en hacerle mas daño al país. Piensen Carajo!! https://t.co/nkWTi7qgJX
41,2021-02-03 01:02:53+00:00,Mr. Samuco,Lima,470,1,5,[],"Por qué @KeikoFujimori INSISTE en ser presidenta del Perú si no tiene más virtudes q haber sido una pésima parlamentaria, una persona q NUNCA ha trabajado, tener un sin fin de acusaciones y ser la hija del más corrupto d nuestra historia? 

No le encuentro nada positivo. ¿Tú, sí?"
42,2021-02-03 01:00:15+00:00,Alberto  Augusto Espinoza Pasache,"Lima, NY",283,0,0,[],"@canalN_ @KeikoFujimori @PFuerzaPopular (...) PARA ENSEÑAR LAVADO DE ACTIVOS, ORGANIZACIÓN DE RIFAS TRUCHAS, ORGANIZACIÓN DE COCTELES, PITUFEOS DE FALSOS APORTANTES, OBSTRUCCIÓN A LA JUSTICIA, FORMAS CREÍBLES DE FALSAS DECLARACIONES PARA ENGAÑAR A Ministerio Público - Fiscalía de la Nación del Perú @FiscaliaPeru (2/x)"
43,2021-02-03 00:58:01+00:00,Pieri,Perú,324,0,1,[],"@alvarosarco Izquierda o no, los candidatos deberían publicar sus planes de gobierno y no como simples enunciados sino un cuadro resumen: lo que plantean + financiamiento+cómo lo piensan hacer+ cronograma. Falta transparencia @rlopezaliaga1 @HDeSotoPeru @KeikoFujimori"
44,2021-02-03 00:57:36+00:00,Danny Medina,,44,0,1,[],"@seriopayaso @pattyromero11 @yonhy_lescano @ApBancada @BancadaMorada @AccionPopular Lo mismo, la señora @KeikoFujimori tampoco se dice nada, sobre el absurdo de investigar a De Belaúnde, increíble, esperamos un deslinde, en aras de esos cambios que se pregonan tanto."
45,2021-02-03 00:55:35+00:00,Vlad Fuentes Calderó,Arequipa.,217,0,0,[],"La purita verdad.
¡El fujimorismo es una real y asquerosa porquería!
¡@KeikoFujimori nunca más!
¡@albertofujimori nunca más! https://t.co/YTaW3sYeJa"
46,2021-02-03 00:53:38+00:00,jorgesomontes6901@gmail.com🕶,"Huanuco, Peru",2289,0,0,[],"@Aldito12070432 @jibeteta @KeikoFujimori @rlopezaliaga1 @HDeSotoPeru Tu candidato es @rlopezaliaga1 por lo que veo, a lo que digo es que si alguien llega a 2da. vuelta voten por los tres en mención no hay mas."
47,2021-02-03 00:53:34+00:00,Luz Madeleine Munayco,Peru,491,0,1,[],@calincajamarca @KeikoFujimori @vivandafrescura
48,2021-02-03 00:48:45+00:00,W.ErnestoM.,"Lima, Peru",94,0,0,[],"@KeikoFujimori pelona no has cambiado nada, tus borregos del kongreso junto con sus aliados los no menos corruptos de AP y APP, siguen abusando del poder de sus votos. Falta poco para desaparecerlos."
49,2021-02-03 00:45:48+00:00,GeorgeHonesto,,808,1,4,[],"Bien
A las RATAS de @KeikoFujimori  así se les debe tratar https://t.co/BYsOgyPWoG"
50,2021-02-03 00:42:55+00:00,Elmer Hidalgo,"Lima, Peru",769,0,0,[],El nuevo fujimorismo o el de siempre señora @KeikoFujimori ?? 🙄🙄 https://t.co/VBRl7dotCS
51,2021-02-03 00:39:51+00:00,Miguel Galvez,,89,0,1,[],"@lalomoron Un acto irresponsable de @MartinVizcarraC al disolver el congreso nos llevó a otro acto irresponsable de los electores que eligieron a estos congresistas, en su mayoría, MUY IRRESPONSABLES!
Tan irresponsables como @KeikoFujimori .
Un arroz con mango..."
52,2021-02-03 00:39:01+00:00,Alberto  Augusto Espinoza Pasache,"Lima, NY",283,2,1,[],"No a Keiko @noakeikope
Toda la bancada fujimorista votará este jueves en contra de eliminar la inmunidad parlamentaria. Estos son los otorongos de KEIKO FUJIMORI, EL PARASITO QUE NUNCA TRABAJO @KeikoFujimori, siempre del lado de la corrupción. https://t.co/BsPtVONbx0"
53,2021-02-03 00:38:28+00:00,plandemia,"Ayacucho, Peru",70,0,0,[],@jorgesomontes61 @jibeteta @KeikoFujimori @rlopezaliaga1 @HDeSotoPeru López Aliaga lejos.   Cuidado de soto es progre!!! Tengo como probarlo
54,2021-02-03 00:37:03+00:00,Juan Moreno,Lima,142,0,0,[],"@FabioRa55613457 @AniPicanto @MavilaHuertasC @KeikoFujimori @SuneduPeru Te pongo los vídeos para que de una vez dejes de seguir engañando. No firmo el pacto de ética porque dice que la ""inclusión"" es marxista, no apoyara a Sunedu, no tiene empatía por el sufrimiento de una niña violada,  recomendó a Rosa Bartra, etc etc

https://t.co/UAydbSAQcz"
55,2021-02-03 00:34:50+00:00,Roxio,,20,0,0,[],@coyote1325 @tema0902 @OmarCairoRoldan @KeikoFujimori @PFuerzaPopular Suscribo.
56,2021-02-03 00:32:10+00:00,Jackelin Caceres,Perú,11,0,0,[],@PCaterianoB @KeikoFujimori @BankadaFP Exacto!!
57,2021-02-03 00:31:52+00:00,Raul Rojas Luyo,,375,0,2,[],"@jorgesomontes61 @jibeteta @KeikoFujimori @rlopezaliaga1 @HDeSotoPeru Correcto, nadie más"
58,2021-02-03 00:31:35+00:00,Juash,,1,0,0,[],@KeikoFujimori De esta manera cambio la historia https://t.co/kwbeFk71Oh
59,2021-02-03 00:24:12+00:00,Pablo Penagos Ruzo,"ÜT: -8.1012188,-79.0307835",342,0,0,[],"@AlbertoZevallo5 @marita_molina4 @KeikoFujimori tienes razón, es una imputación ""falsa"" lo de los 3´650,000 dólares ""cash"" y en maletines."
60,2021-02-03 00:23:18+00:00,Marquiño,,52,0,0,[],@RPValdiviaV @rosangelak8 @PFuerzaPopular @JovenesFP_ @KeikoFujimori https://t.co/LfFdDreLAm
61,2021-02-03 00:17:37+00:00,Misha Del Solar Candidato ala Presidencia del Peru,"Lima, Peru",79,1,1,"['Presidenta', 'Presidenta']","@marita_molina4 .Las mujeres al poder! Afuera los hombres rateros, machistas, ladrones, mentirosos, etc.

@KeikoFujimori #Presidenta🇵🇪

Una MUJER al poder,@KeikoFujimori #Presidenta!!!🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪"
62,2021-02-03 00:16:38+00:00,Misha Del Solar Candidato ala Presidencia del Peru,"Lima, Peru",79,1,1,"['Presidenta', 'Presidenta']","@fkrklect .Las mujeres al poder! Afuera los hombres rateros, machistas, ladrones, mentirosos, etc.

@KeikoFujimori #Presidenta🇵🇪

Una MUJER al poder,@KeikoFujimori #Presidenta!!!🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪"
63,2021-02-03 00:16:13+00:00,Misha Del Solar Candidato ala Presidencia del Peru,"Lima, Peru",79,0,0,"['Presidenta', 'Presidenta']","@AlbertoBelaunde .Las mujeres al poder! Afuera los hombres rateros, machistas, ladrones, mentirosos, etc.

@KeikoFujimori #Presidenta🇵🇪

Una MUJER al poder,@KeikoFujimori #Presidenta!!!🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪"
64,2021-02-03 00:16:06+00:00,Misha Del Solar Candidato ala Presidencia del Peru,"Lima, Peru",79,0,1,"['Presidenta', 'Presidenta']","@mili_Brujita .Las mujeres al poder! Afuera los hombres rateros, machistas, ladrones, mentirosos, etc.

@KeikoFujimori #Presidenta🇵🇪

Una MUJER al poder,@KeikoFujimori #Presidenta!!!🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪"
65,2021-02-03 00:15:34+00:00,Misha Del Solar Candidato ala Presidencia del Peru,"Lima, Peru",79,1,1,"['Presidenta', 'Presidenta']","@Wolfdruida @UrsulaMoscoso @AlbertoBelaunde .Las mujeres al poder! Afuera los hombres rateros, machistas, ladrones, mentirosos, etc.

@KeikoFujimori #Presidenta🇵🇪

Una MUJER al poder,@KeikoFujimori #Presidenta!!!🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪"
66,2021-02-03 00:15:23+00:00,Misha Del Solar Candidato ala Presidencia del Peru,"Lima, Peru",79,1,1,"['Presidenta', 'Presidenta']","@UrsulaMoscoso @AlbertoBelaunde .Las mujeres al poder! Afuera los hombres rateros, machistas, ladrones, mentirosos, etc.

@KeikoFujimori #Presidenta🇵🇪

Una MUJER al poder,@KeikoFujimori #Presidenta!!!🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪"
67,2021-02-03 00:10:59+00:00,RicaldeArt CGI artist.,Lima Perú,175,0,0,[],"@estandificil7 @mickn2019 @KeikoFujimori Progreso?, Bolivia con un gobierno de Izquierda nos lleva años en educación, salud, derechos para trabajadores etc, y hasta vacunas ya tienen. Progreso le dice a la derecha asquerosa que solo enriquece a unos pocos, repito, eres un@ fach@ imbécil."
68,2021-02-03 00:04:40+00:00,Juan Carlos Garcia C,Lima chorrillos,1037,0,0,"['nomascorruptosenperu', 'SiguemeYTeSigo']",@alquimista_r3 @PuertaDetras @KeikoFujimori #nomascorruptosenperu #SiguemeYTeSigo
69,2021-02-03 00:04:30+00:00,Juan Carlos Garcia C,Lima chorrillos,1037,0,0,"['nomascorruptosenperu', 'SiguemeYTeSigo']",@El_Eclectico @PuertaDetras @Yuri32124466 @KeikoFujimori #nomascorruptosenperu #SiguemeYTeSigo
70,2021-02-03 00:01:48+00:00,JRigo Quispe H,Lima-Perú,829,0,2,[],CC @KeikoFujimori su obsesión con gobernar en el Perú...pese ala mafia y CORRUPCION de su organización CRIMINAL... https://t.co/aJu5NBjlmW
71,2021-02-03 00:00:32+00:00,Tahira Espinoza.T,"Lima, Peru",72,0,1,[],@noakeikope Esto es nauceabumdo y así quiere la vaga corrupta mafiosa @KeikoFujimori
72,2021-02-02 23:55:15+00:00,Ray Castañeda,"San isidro, Peru",12,0,0,[],@Cluzcar @pattyromero11 @KeikoFujimori Keiko es lo mas hipocrita y cinico que existe. https://t.co/Nu6GuUgNkV
73,2021-02-02 23:53:23+00:00,Alberto Zevallos #TeAmoPerú,,11412,0,0,[],@ppenagosr @marita_molina4 @KeikoFujimori Nada es difícil con un poco de voluntad... o es imputación FALSA?... alguien que me pueda salvar de la POCA INFORMACIÓN por favor?...
74,2021-02-02 23:52:32+00:00,peruanonsh,,12,0,0,[],"@_Meri_Azul @karembq @JNJPeru @Politica_ECpe @KeikoFujimori @FiscaliaPeru No, nunca saldrá; quien lo reivindicará será el nuevo congreso"
75,2021-02-02 23:47:34+00:00,Roberto Salazar,,14,0,1,[],@Angelpaezs @ocram Incluir a la jefa de la banda @KeikoFujimori
76,2021-02-02 23:45:10+00:00,Roberto Carlos,"Lima, Peru",18,0,0,[],"@KeikoFujimori Tú eres eres el retroceso, tú eres el estancamiento, tú eres la corrupción, tú eres lo q NO queremos! Y será un placer verte perder, como siempre!  Jajajajajajajajajajajajajajajaja"
77,2021-02-02 23:44:19+00:00,JAIME VIDAL,,22,0,0,[],@KeikoFujimori MANO DURA⁉️ MANO CHORA‼️
78,2021-02-02 23:43:00+00:00,Pablo Penagos Ruzo,"ÜT: -8.1012188,-79.0307835",342,0,0,[],"@AlbertoZevallo5 @marita_molina4 @KeikoFujimori si no te enteraste de los 3´650,000 dólares, entonces muy difícil de explicarte"
79,2021-02-02 23:35:41+00:00,Gabriel Ruiz,"Bayonne, NJ",46,0,0,[],"@LaSalitadelSin @KeikoFujimori @BankadaFP @PedroChavarryV @GladysAndradeSA 
Vergüenza del Norte Chiquito."
80,2021-02-02 23:29:29+00:00,Mauriño,,13,0,0,[],"@AlbertoZevallo5 @marita_molina4 @KeikoFujimori KF esta totalmente desgastada, cansada y exhausta de tanto cargamonton porparte del regimencaviar, no solamente de estos ultimos gobiernos sinodesde un buen tiempo atraz,hagamos la compracion conun boxeador que haya recibidotanto golpe no solamente deun solo contricante para ver."
81,2021-02-02 23:28:28+00:00,P A R A,,8,0,0,[],"@RicaldeArt @mickn2019 @KeikoFujimori Tu mejor argumento es atacarme y decir que votare por Forsyth o Keiko. 🤡
Ese es el ejemplo básico para el típico cojudo como tu que dice estar en contra de algo que le ha dado progreso y prefiere instaurar ideas que nunca funcionaron. 🥑🥑"
82,2021-02-02 23:26:36+00:00,Raul Romero Glenny,,3,0,0,[],"@KeikoFujimori Debe ser tu escuela de trolls, no tengo la menor duda, todos los que te estan apoyando, no es por simpatia es por intereses personales, porque ni siquieras generas ningun tipo de simpatia, solo de..........."
83,2021-02-02 23:24:57+00:00,Lucía Valdez Romero,Perú ,1684,0,2,['LaMafiaFujimorista'],"@arones_prado @pattyromero11 @BestiasAlVolant Lo importante es q @dsalaverryv se alejó de #LaMafiaFujimorista, a diferencia de otros q siguen pese al padre CONDENADO y los antecedentes e historial delictivo de @KeikoFujimori."
84,2021-02-02 23:23:59+00:00,P A R A,,8,0,0,[],"@RicaldeArt @mickn2019 @KeikoFujimori Vuelvo a insistir, en que momento he dicho que voy a votar por alguno de esos seres nefastos? Si fueras una persona que ""sabe"" te darías cuenta que todo lo que plantea Verónika es INVIABLE. 
Pst: Verónika sigue siendo peor que los candidatos ya mencionados."
85,2021-02-02 23:23:07+00:00,《《《  7  》》》,"Chiclayo, Peru",603,0,1,[],"@Ricky_Critico @PFuerzaPopular @KeikoFujimori Broma amigo !!!!!!
es mejor ir por el camino bueno de la vida Y NO ESPERAR KE TE LLEGUE LA PLATA FÁCIL NI KE SEA PLATA SUCIA"
86,2021-02-02 23:21:48+00:00,Jorge Linares,The Netherlands,7,0,0,[],@LaSalitadelSin @KeikoFujimori @BankadaFP @PedroChavarryV Aquí falta Salaverry
87,2021-02-02 23:19:42+00:00,JuliusAlfonsus,Perú,15076,0,0,[],@noel_enmanuel @KeikoFujimori @PFuerzaPopular https://t.co/S9OBC0GihZ
88,2021-02-02 23:19:33+00:00,Oscar Mena Zapata,San Miguel Peru ,538,1,4,[],@Cluzcar @KeikoFujimori Como dicen MAS FALSA QUE CARICIA DE SUEGRA 🙈🙈🙈
89,2021-02-02 23:17:23+00:00,Noel Seyer Enmanuel,"Trujillo, Peru",457,1,6,[],"A eso apunta @KeikoFujimori y @PFuerzaPopular. A consolidar la doctrina del ""Capitalismo Popular"", q no es más q, el apoyo, fortalecimiento y asistencia al EMPRENDEDOR, pequeño y micro empresario, como el principal motor pa el crecimiento y desarrollo d nuestro país.
Entendiste?. https://t.co/JIWpRaGmgu"
90,2021-02-02 23:14:43+00:00,Juan Carlos Garcia C,Lima chorrillos,1037,0,0,['SiguemeYTeSigo'],@LaSalitadelSin @KeikoFujimori @BankadaFP @PedroChavarryV recordar #SiguemeYTeSigo
91,2021-02-02 23:14:03+00:00,Misha Del Solar Candidato ala Presidencia del Peru,"Lima, Peru",79,1,1,"['Presidenta', 'Presidenta']","@informateperu @Jof_chavez .Las mujeres al poder! Afuera los hombres rateros, machistas, ladrones, mentirosos, etc.

@KeikoFujimori #Presidenta🇵🇪

Una MUJER al poder,@KeikoFujimori #Presidenta!!!🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪"
92,2021-02-02 23:10:16+00:00,Rocio Soldado,,848,0,0,[],@kikesitov67 @MiguelVivancoO1 @AlbertoBelaunde @RPPNoticias @KeikoFujimori @FuerzaPopularSI @Fuerzapopulars1 @FuerzaPopularPe @PrensaFP_Peru @LuzSalgado_R @ColumbusOpina @CARLOSMESIA @congresoperu @ONPE_oficial @JNE_Peru @ProeticaPeru @ACTransparencia @RPPNoticias @canalN_ @atvmasnoticias @PTV_Noticias @Latina_Noticias @noticiAmerica https://t.co/u4hyZQgBkU
93,2021-02-02 23:05:36+00:00,Alberto Zevallos #TeAmoPerú,,11412,0,0,[],"@ppenagosr @marita_molina4 @KeikoFujimori Mira tú, no sé...  me lo puedes explicar?..."
94,2021-02-02 23:04:14+00:00,Misha Del Solar Candidato ala Presidencia del Peru,"Lima, Peru",79,0,0,"['Presidenta', 'Presidenta']","@AlbertoZevallo5 .Las mujeres al poder! Afuera los hombres rateros, machistas, ladrones, mentirosos, etc.

@KeikoFujimori #Presidenta🇵🇪

Una MUJER al poder,@KeikoFujimori #Presidenta!!!🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪"
95,2021-02-02 23:03:56+00:00,Misha Del Solar Candidato ala Presidencia del Peru,"Lima, Peru",79,1,1,"['Presidenta', 'Presidenta']","@claudiaAMoscoso @rlopezaliaga1 .Las mujeres al poder! Afuera los hombres rateros, machistas, ladrones, mentirosos, etc.

@KeikoFujimori #Presidenta🇵🇪

Una MUJER al poder,@KeikoFujimori #Presidenta!!!🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪"
